customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID915,Female,1,Yes,No,68,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,86.44,4994.08,Yes
ID916,Female,0,Yes,Yes,66,No,No,Fiber optic,No internet service,No,No,No,No,No internet service,One year,No,Mailed check,35.43,7310.57,Yes
ID917,Male,0,Yes,Yes,39,No,No phone service,No,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,118.45,3502.16,Yes
ID918,Male,0,No,Yes,54,No,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer,54.95,7457.96,No
ID919,Male,1,No,No,20,No,Yes,No,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,27.31,3194.88,Yes
ID920,Male,1,No,No,26,No,Yes,No,No,No,No,Yes,No,No internet service,Two year,No,Electronic check,116.66,1462.53,Yes
ID921,Female,0,Yes,Yes,13,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.06,3752.75,No
ID922,Female,1,No,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,23.82,5156.07,Yes
ID923,Male,0,No,No,63,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,One year,No,Mailed check,52.26,2727.73,No
ID924,Male,0,Yes,Yes,22,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,36.6,7741.44,Yes
ID925,Male,0,Yes,Yes,26,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,26.19,2373.29,No
ID926,Female,0,No,Yes,60,No,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,54.7,4143.91,No
ID927,Female,0,No,Yes,36,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.73,961.14,Yes
ID928,Female,1,Yes,Yes,66,No,No,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Credit card,45.81,5734.29,No
ID929,Female,0,No,Yes,51,No,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Credit card,43.65,8504.26,No
ID930,Female,1,No,Yes,38,No,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,81.88,2293.48,Yes
ID931,Female,1,Yes,Yes,55,Yes,No phone service,No,No,No,Yes,No,No,Yes,Two year,No,Mailed check,118.41,2631.8,No
ID932,Female,1,No,Yes,19,No,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer,62.51,5144.65,Yes
ID933,Male,0,No,No,31,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,103.94,6579.81,Yes
ID934,Female,1,Yes,Yes,59,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Credit card,50.55,4120.1,No
ID935,Female,0,Yes,No,14,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,42.25,858.41,Yes
ID936,Male,1,Yes,Yes,32,No,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer,63.72,5732.7,Yes
ID937,Female,0,No,Yes,43,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.25,3792.33,Yes
ID938,Male,0,No,No,39,No,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card,103.69,5102.29,Yes
ID939,Male,1,Yes,No,42,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,52.82,721.19,No
ID940,Female,1,Yes,No,6,No,No,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,Yes,Mailed check,32.65,5868.08,Yes
ID941,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,80.07,8303.45,Yes
ID942,Female,0,Yes,No,31,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,82.73,8315.67,Yes
ID943,Male,1,Yes,Yes,45,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Credit card,26.26,6690.09,No
ID944,Female,1,Yes,No,11,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,No,Electronic check,116.96,3555.59,Yes
ID945,Male,1,Yes,No,67,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,106.41,2183.78,No
ID946,Female,1,Yes,Yes,36,No,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer,116.87,1901.63,Yes
ID947,Male,1,Yes,Yes,63,No,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Credit card,107.32,5558.59,No
ID948,Female,1,No,No,65,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,49.01,4853.04,Yes
ID949,Male,0,Yes,No,42,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,48.56,6630.45,No
ID950,Female,0,No,No,42,No,No phone service,No,No,No internet service,Yes,No,No,No,Two year,Yes,Credit card,61.49,4169.52,No
ID951,Male,1,No,Yes,57,Yes,No,No,Yes,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer,60.67,6985.97,Yes
ID952,Female,1,Yes,Yes,25,No,No,No,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,39.64,3218.69,No
ID953,Male,1,Yes,Yes,48,No,No,DSL,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,104.84,2034.17,No
ID954,Female,1,No,No,37,Yes,No,No,Yes,No internet service,No,No,No internet service,No,Two year,Yes,Electronic check,62.37,4711.31,Yes
ID955,Male,0,Yes,No,44,No,No,No,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer,60.97,40.67,No
ID956,Male,1,Yes,Yes,69,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,40.91,3172.74,Yes
ID957,Male,1,No,Yes,66,No,No phone service,No,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card,37.91,4121.06,Yes
ID958,Female,1,No,No,1,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,46.51,3111.2,No
ID959,Male,1,No,Yes,34,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer,88.63,4898.31,No
ID960,Male,0,No,No,15,No,No phone service,No,No,No internet service,Yes,Yes,Yes,No,Two year,No,Electronic check,48.99,2006.59,No
ID961,Male,1,No,Yes,2,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card,99.2,4659.71,Yes
ID962,Male,0,Yes,No,43,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Electronic check,25.58,267.15,No
ID963,Male,1,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,37.31,7289.36,No
ID964,Male,0,No,Yes,39,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,102.75,2317.32,Yes
ID965,Female,0,No,Yes,54,Yes,No phone service,No,No,Yes,No,Yes,No,No,Two year,No,Mailed check,49.6,4320.51,No
ID966,Male,0,No,Yes,8,No,No,DSL,No,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,51.45,2255.42,Yes
ID967,Male,0,No,No,17,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer,37.48,6011.55,Yes
ID968,Male,1,No,No,35,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,Two year,Yes,Credit card,31.93,7716.87,No
ID969,Male,1,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,84.54,8309.76,Yes
ID970,Male,1,Yes,No,8,Yes,No phone service,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card,58.12,2777.28,No
ID971,Male,1,Yes,Yes,49,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,73.81,4467.85,No
ID972,Male,1,No,No,6,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Bank transfer,58.35,7227.44,Yes
ID973,Female,0,No,Yes,1,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,No,Bank transfer,93.96,5928.43,No
ID974,Male,0,No,Yes,15,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,67.52,3290.24,No
ID975,Male,0,No,Yes,60,No,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,44.13,3972.42,No
ID976,Female,1,Yes,No,11,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,One year,No,Mailed check,58.3,3069.43,Yes
ID977,Male,0,No,No,56,No,No,DSL,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Bank transfer,76.29,6946.57,No
ID978,Female,1,No,Yes,13,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Credit card,59.35,1317.52,Yes
ID979,Female,0,No,Yes,7,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,80.77,6854.7,Yes
ID980,Male,1,No,Yes,34,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,67.16,7294.32,Yes
ID981,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,68.72,3556.94,Yes
ID982,Male,1,Yes,No,52,No,No,DSL,No,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,67.91,351.41,No
ID983,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,No,Mailed check,96.06,1685.57,No
ID984,Female,1,No,No,45,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,75.36,796.21,Yes
ID985,Male,0,No,No,63,No,No phone service,No,No,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,23.37,4855.63,Yes
ID986,Male,0,Yes,Yes,42,No,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,85.89,4881.18,No
ID987,Male,1,Yes,No,28,No,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card,104.22,4819.36,Yes
ID988,Female,1,No,No,27,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,78.05,3031.91,Yes
ID989,Female,0,No,No,55,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,113.06,1551.56,No
ID990,Female,1,Yes,No,23,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,61.79,5848.3,No
ID991,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Two year,Yes,Credit card,53.44,91.22,Yes
ID992,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card,82.32,7008.34,No
ID993,Female,1,No,No,53,No,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,37.19,8147.27,No
ID994,Female,1,No,No,16,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,112.4,4495.7,Yes
ID995,Female,1,Yes,Yes,4,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,No,One year,No,Credit card,116.4,835.52,No
ID996,Female,0,Yes,No,59,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,One year,Yes,Mailed check,115.83,7478.51,No
ID997,Male,1,Yes,Yes,36,No,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,47.62,3617.53,Yes
ID998,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,Yes,Credit card,23.65,4781.63,No
ID999,Female,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,One year,No,Bank transfer,85.36,4593.24,Yes
